,Marital status,Course,Daytime/evening attendance,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Gender,Scholarship holder,Age at enrollment,Target
1874,1,15,1,1,13,14,8,8,1,1,20,Graduate
1875,1,12,1,1,22,27,10,10,1,0,24,Graduate
1876,1,13,1,1,27,1,4,8,1,0,37,Dropout
1877,1,12,1,1,22,14,5,5,1,0,18,Dropout
1878,1,2,1,1,2,14,6,6,1,1,18,Dropout
1879,1,12,1,1,13,3,5,10,1,0,18,Graduate
1880,2,7,1,1,22,27,10,10,1,0,41,Enrolled
1881,1,4,1,1,22,27,10,5,1,0,35,Dropout
1882,1,11,1,1,13,28,10,10,0,0,19,Dropout
1883,1,2,1,1,1,14,11,6,1,0,18,Graduate
1884,2,12,1,1,22,27,29,37,0,0,48,Enrolled
1885,1,12,1,1,13,2,10,4,0,0,19,Graduate
1886,1,4,1,1,22,27,10,8,1,0,30,Dropout
1887,2,15,1,1,22,27,6,1,1,0,51,Dropout
1888,1,6,1,9,2,14,3,9,0,0,18,Graduate
1889,1,2,1,1,1,1,10,4,0,0,18,Graduate
1890,1,2,1,1,25,33,5,5,0,0,18,Graduate
1891,1,12,1,1,23,27,8,8,0,1,18,Graduate
1892,1,8,1,1,2,16,5,4,0,0,18,Dropout
1893,1,2,1,1,2,3,5,9,0,0,18,Enrolled
1894,1,2,1,1,1,1,5,4,0,0,23,Graduate
1895,1,5,1,1,13,14,8,10,0,0,19,Enrolled
1896,1,6,1,1,13,27,9,9,0,0,21,Enrolled
1897,1,15,1,1,3,3,3,3,0,0,18,Dropout
1898,1,2,1,1,10,10,5,2,0,0,18,Graduate
1899,1,6,1,1,3,1,3,9,0,0,21,Graduate
1900,1,15,1,1,1,27,4,1,0,0,20,Graduate
1901,1,6,1,1,1,7,5,5,0,0,24,Graduate
1902,1,8,1,1,1,1,5,5,0,0,18,Graduate
1903,1,12,1,1,13,1,5,11,0,0,18,Graduate
1904,1,15,1,1,13,1,8,10,0,0,19,Graduate
1905,1,10,1,1,1,27,5,9,0,1,20,Graduate
1906,1,12,1,1,4,10,6,10,0,0,18,Graduate
1907,1,12,1,1,13,1,10,11,0,0,18,Graduate
1908,1,16,1,1,2,14,4,10,0,0,19,Enrolled
1909,1,12,1,1,3,3,3,3,0,0,19,Graduate
1910,1,14,1,1,3,14,5,6,0,0,18,Graduate
1911,1,12,1,1,22,27,6,8,0,0,20,Graduate
1912,1,13,1,1,23,1,10,4,0,0,18,Graduate
1913,2,3,0,1,13,27,4,4,0,0,18,Dropout
1914,1,16,1,1,10,10,10,5,0,0,18,Graduate
1915,1,12,1,1,1,27,5,9,0,0,18,Graduate
1916,1,12,1,1,13,28,6,9,0,1,18,Graduate
1917,1,12,1,1,13,28,10,11,0,0,20,Graduate
1918,1,5,1,1,13,27,10,10,0,1,22,Graduate
1919,1,14,1,1,13,14,2,2,0,0,20,Enrolled
1920,1,6,1,1,1,1,4,8,0,0,20,Enrolled
1921,1,10,1,1,22,28,10,9,0,0,18,Graduate
1922,1,16,1,1,13,1,10,2,0,0,18,Enrolled
1923,1,9,1,1,22,28,6,2,0,0,18,Graduate
1924,1,14,1,1,1,28,5,8,0,1,18,Dropout
1925,1,10,1,1,1,1,5,11,0,0,19,Graduate
1926,1,6,1,1,23,14,10,5,0,1,19,Graduate
1927,1,15,1,1,13,14,10,10,0,1,18,Graduate
1928,1,5,1,1,23,28,10,6,0,1,18,Enrolled
1929,1,12,1,1,1,1,10,10,0,1,18,Graduate
1930,1,12,1,1,13,1,2,2,0,0,18,Graduate
1931,1,14,1,1,23,28,6,8,0,0,19,Graduate
1932,1,10,1,1,13,14,4,4,0,0,18,Graduate
1933,1,12,1,1,13,27,10,5,0,1,25,Graduate
1934,1,12,1,1,13,28,10,10,0,1,19,Graduate
1935,1,12,1,1,1,28,4,4,0,0,18,Graduate
1936,1,8,1,1,4,1,3,11,0,0,19,Graduate
1937,2,12,1,1,13,28,5,6,0,0,18,Graduate
1938,1,6,1,1,13,14,5,11,0,0,24,Dropout
1939,1,15,1,1,3,3,4,5,0,0,21,Graduate
1940,1,11,1,1,1,1,10,5,0,1,18,Graduate
1941,1,10,1,1,23,28,10,7,0,0,18,Graduate
1942,2,5,1,1,10,14,10,10,0,1,20,Graduate
1943,1,5,1,1,4,14,4,6,0,0,19,Graduate
1944,1,15,1,1,1,14,5,8,0,1,19,Dropout
1945,1,12,1,1,22,27,10,10,0,0,30,Graduate
1946,1,12,1,1,13,28,6,4,0,0,18,Graduate
1947,1,6,1,1,1,14,5,11,0,0,18,Graduate
1948,1,15,1,1,23,28,10,10,0,1,18,Graduate
1949,1,12,1,1,23,27,6,6,0,0,20,Graduate
1950,1,11,1,1,23,28,5,8,0,0,19,Dropout
1951,1,11,1,1,13,14,10,10,0,0,19,Dropout
1952,1,2,1,1,13,27,8,8,0,0,19,Dropout
1953,1,11,1,1,1,28,6,7,0,1,18,Graduate
1954,1,12,1,1,3,14,3,4,0,0,17,Enrolled
1955,1,16,1,1,13,28,5,1,0,0,19,Graduate
1956,1,10,1,1,13,1,5,6,0,0,18,Enrolled
1957,1,12,1,1,22,27,5,5,0,0,25,Graduate
1958,1,10,1,1,10,28,5,10,0,0,19,Dropout
1959,1,6,1,1,13,1,10,10,0,0,24,Enrolled
1960,1,10,1,1,1,1,5,10,0,1,19,Graduate
1961,1,12,1,1,13,1,10,5,0,1,20,Enrolled
1962,1,14,1,1,1,1,6,5,0,1,20,Graduate
1963,1,12,1,1,1,1,5,5,0,1,20,Graduate
1964,1,6,1,1,1,3,5,2,0,0,19,Graduate
1965,1,4,1,1,3,1,3,5,0,0,31,Graduate
1966,1,6,1,1,1,14,4,5,0,0,20,Graduate
1967,1,6,1,1,3,2,5,4,0,0,18,Enrolled
1968,1,16,1,1,1,1,4,5,0,0,18,Enrolled
1969,1,14,1,1,1,2,5,8,0,0,18,Graduate
1970,1,10,1,1,13,3,6,3,0,0,20,Enrolled
1971,1,6,1,1,2,14,3,5,0,1,20,Graduate
1972,1,14,1,1,13,14,6,5,0,1,19,Dropout
1973,1,9,1,1,13,14,5,7,0,1,21,Graduate
1974,1,12,1,1,1,10,4,11,0,0,18,Graduate
1975,1,5,1,1,1,1,5,5,0,0,21,Dropout
1976,1,12,1,1,13,14,4,4,0,0,19,Enrolled
1977,1,10,1,1,1,14,29,15,0,0,20,Graduate
1978,1,6,1,1,1,2,4,4,0,0,20,Enrolled
1979,1,14,1,1,10,1,10,10,0,1,18,Graduate
1980,1,9,1,1,13,14,10,10,0,1,18,Graduate
1981,1,10,1,1,13,14,8,8,0,1,18,Graduate
1982,1,6,1,1,23,27,7,7,0,1,21,Graduate
1983,1,12,1,1,23,14,6,9,0,0,18,Graduate
1984,1,12,1,1,13,1,6,6,0,1,18,Graduate
1985,1,11,1,1,22,27,10,8,0,1,20,Graduate
1986,2,12,1,1,22,27,10,10,0,1,32,Graduate
1987,2,17,0,1,22,27,10,11,0,0,34,Enrolled
1988,1,12,1,1,13,27,4,4,0,1,23,Graduate
1989,1,14,1,1,4,1,5,11,0,0,18,Enrolled
1990,1,3,0,1,22,14,6,6,0,0,18,Graduate
1991,1,2,1,1,22,27,10,10,0,0,34,Dropout
1992,1,3,0,16,1,1,5,8,0,0,25,Enrolled
1993,1,9,1,1,22,28,31,40,0,0,21,Graduate
1994,1,11,1,1,13,7,1,1,0,1,20,Dropout
1995,1,10,1,1,18,14,1,3,0,0,18,Graduate
1996,1,6,1,1,3,27,5,9,0,0,18,Graduate
1997,1,15,1,1,22,27,10,10,0,0,18,Graduate
1998,1,3,0,1,22,28,5,8,0,0,24,Dropout
1999,1,9,1,1,13,14,10,8,0,0,32,Graduate
2000,1,11,1,1,1,1,10,7,0,0,24,Dropout
2001,1,10,1,1,23,27,10,6,0,1,18,Dropout
2002,1,11,1,1,23,28,10,10,0,0,28,Graduate
2003,1,16,1,1,13,28,5,9,0,1,18,Dropout
2004,1,16,1,1,19,24,1,1,0,0,24,Dropout
2005,1,6,1,1,1,27,5,11,0,0,19,Graduate
2006,2,3,0,1,22,27,10,9,0,0,44,Graduate
2007,1,6,1,1,22,27,10,3,0,1,18,Graduate
2008,1,2,1,1,22,27,10,8,0,0,18,Graduate
2009,1,15,1,1,1,1,12,12,0,0,22,Dropout
2010,1,16,1,1,22,27,10,6,0,1,18,Graduate
2011,2,17,0,1,22,27,10,5,0,0,44,Graduate
2012,5,16,1,1,23,1,6,4,0,0,33,Dropout
2013,2,16,1,1,22,27,10,10,0,0,32,Dropout
2014,2,4,1,1,13,14,5,5,0,0,35,Dropout
2015,1,10,1,1,13,14,7,7,0,0,20,Graduate
2016,1,11,1,1,3,1,7,7,0,0,24,Graduate
2017,1,12,1,1,23,1,10,11,0,0,19,Graduate
2018,1,11,1,1,13,14,6,6,0,0,21,Enrolled
2019,1,15,1,1,1,1,5,10,1,1,19,Graduate
2020,1,4,1,1,13,1,10,6,1,0,27,Dropout
2021,1,16,1,1,13,1,10,5,0,0,30,Dropout
2022,1,2,1,1,23,28,10,10,1,0,21,Dropout
2023,1,5,1,1,1,10,6,9,1,0,19,Graduate
2024,2,17,0,1,22,27,10,11,0,0,34,Enrolled
2025,1,12,1,1,4,14,5,11,1,0,18,Graduate
2026,1,2,1,1,3,2,4,4,1,0,21,Graduate
2027,1,2,1,1,3,29,2,4,1,0,17,Enrolled
2028,1,12,1,1,13,27,5,10,0,1,19,Graduate
2029,1,15,1,1,22,28,10,7,1,0,18,Graduate
2030,1,12,1,1,13,14,10,11,0,0,19,Graduate
2031,4,11,1,1,23,27,10,10,0,0,45,Dropout
2032,1,6,1,1,13,27,10,7,0,0,26,Graduate
2033,2,17,0,1,22,27,10,10,1,0,51,Dropout
2034,2,15,1,1,22,27,7,7,1,1,49,Graduate
2035,1,12,1,1,3,14,3,9,1,0,22,Enrolled
2036,1,9,1,1,1,27,6,10,1,0,22,Dropout
2037,2,8,1,1,3,3,2,2,0,0,33,Dropout
2038,1,14,1,9,22,27,10,10,0,0,20,Graduate
2039,1,10,1,1,23,14,8,8,0,1,18,Graduate
2040,1,16,1,1,23,27,10,10,0,0,20,Dropout
2041,2,17,0,14,23,27,5,7,0,0,37,Graduate
2042,1,11,1,2,22,1,10,4,1,0,18,Graduate
2043,1,11,1,1,1,14,10,10,0,0,19,Graduate
2044,1,6,1,1,1,14,4,4,0,0,21,Graduate
2045,1,12,1,1,13,1,10,2,0,0,20,Graduate
2046,1,12,1,1,22,1,8,8,0,0,19,Dropout
2047,1,13,1,1,23,14,8,8,0,0,20,Dropout
2048,1,12,1,1,3,1,3,6,0,0,18,Graduate
2049,1,12,1,1,1,14,10,8,0,0,19,Graduate
2050,1,10,1,1,22,28,10,4,0,0,18,Graduate
2051,1,10,1,1,23,28,8,8,0,1,18,Graduate
2052,1,15,1,1,1,14,5,6,0,0,18,Dropout
2053,1,12,1,1,1,28,4,10,0,0,19,Enrolled
2054,1,13,1,1,1,14,5,6,0,1,18,Graduate
2055,1,5,1,14,22,14,10,9,0,1,19,Graduate
2056,1,4,1,1,1,14,10,8,0,1,24,Graduate
2057,1,6,1,1,22,27,10,10,0,0,20,Enrolled
2058,1,9,1,1,1,14,6,8,0,1,21,Graduate
2059,1,6,1,1,23,27,5,11,0,0,20,Dropout
2060,1,12,1,1,13,27,4,10,0,1,19,Graduate
2061,1,13,1,1,13,14,10,9,0,1,19,Graduate
2062,1,12,1,1,1,1,10,10,0,0,18,Graduate
2063,1,6,1,1,23,28,5,8,0,0,19,Graduate
2064,1,9,1,1,23,14,10,10,0,0,21,Graduate
2065,1,16,1,1,1,28,10,9,0,1,19,Graduate
2066,1,11,1,1,13,1,8,11,0,1,18,Graduate
2067,1,5,1,1,4,1,5,5,0,1,17,Graduate
2068,1,16,1,1,13,28,5,11,0,0,19,Enrolled
2069,1,9,1,1,22,1,10,8,1,0,23,Dropout
2070,1,14,1,1,1,27,2,11,0,0,19,Graduate
2071,1,12,1,1,13,3,10,5,0,0,18,Graduate
2072,1,14,1,1,23,28,6,10,0,0,20,Graduate
2073,1,6,1,1,1,14,10,10,0,1,19,Graduate
2074,1,10,1,1,13,28,4,10,0,1,18,Graduate
2075,1,10,1,1,22,27,10,5,0,1,19,Graduate
2076,1,10,1,1,23,1,5,11,0,0,19,Graduate
2077,1,12,1,1,13,27,5,9,0,0,18,Graduate
2078,1,12,1,1,3,3,4,7,0,0,18,Graduate
2079,1,12,1,1,23,28,8,8,0,1,19,Graduate
2080,1,12,1,1,23,27,10,10,0,1,19,Graduate
2081,1,12,1,1,4,4,3,2,0,0,19,Graduate
2082,1,12,1,1,22,27,10,9,0,0,21,Graduate
2083,1,15,1,1,3,1,3,4,0,0,18,Graduate
2084,1,15,1,1,13,27,10,10,0,1,19,Graduate
2085,1,15,1,1,13,27,13,12,0,0,18,Dropout
2086,1,3,0,1,1,1,5,5,0,0,30,Dropout
2087,1,8,1,1,3,2,4,7,0,0,18,Dropout
2088,1,12,1,1,13,14,5,9,0,1,20,Graduate
2089,1,14,1,1,1,1,5,8,0,0,25,Dropout
2090,1,12,1,1,23,27,6,8,0,0,18,Graduate
2091,5,6,1,1,13,14,5,8,0,0,21,Enrolled
2092,1,12,1,1,5,4,3,2,0,0,18,Graduate
2093,1,12,1,1,22,27,10,10,0,0,18,Graduate
2094,1,16,1,1,3,3,3,3,0,0,29,Dropout
2095,1,8,1,1,3,3,3,3,0,0,20,Graduate
2096,1,12,1,1,3,1,5,5,0,0,26,Dropout
2097,1,10,1,1,23,1,8,8,0,0,21,Graduate
2098,1,12,1,1,22,14,6,6,0,1,19,Graduate
2099,1,11,1,1,13,14,6,6,0,0,19,Dropout
2100,1,15,1,1,23,28,10,6,0,0,21,Enrolled
2101,1,3,0,1,1,1,5,4,0,0,20,Graduate
2102,1,12,1,1,22,27,10,9,0,1,18,Graduate
2103,1,15,1,1,19,14,4,1,0,0,20,Dropout
2104,1,10,1,1,13,28,10,10,0,1,20,Graduate
2105,1,12,1,1,13,14,5,8,0,1,18,Enrolled
2106,1,5,1,1,1,1,4,4,0,0,18,Enrolled
2107,1,15,1,1,22,27,10,10,0,0,18,Graduate
2108,1,6,1,1,2,14,3,10,0,0,18,Enrolled
2109,1,6,1,1,3,3,3,3,0,0,22,Graduate
2110,1,6,1,1,1,14,5,2,0,0,19,Enrolled
2111,1,4,1,1,13,1,10,3,0,1,19,Graduate
2112,1,13,1,1,13,14,10,10,0,0,18,Graduate
2113,1,10,1,1,23,28,28,42,0,0,20,Graduate
2114,1,16,1,1,23,27,6,6,0,0,18,Dropout
2115,1,14,1,1,1,14,6,6,0,0,21,Dropout
2116,1,10,1,1,1,14,5,5,0,0,19,Graduate
2117,1,12,1,1,23,28,10,10,0,0,18,Dropout
2118,1,15,1,4,10,10,12,5,0,0,18,Graduate
2119,1,2,1,1,1,1,7,8,0,0,18,Enrolled
2120,1,6,1,1,13,14,5,10,0,1,21,Dropout
2121,1,9,1,1,1,28,6,6,0,0,19,Graduate
2122,1,9,1,1,22,27,10,8,0,1,19,Graduate
2123,1,10,1,1,1,14,5,11,0,0,19,Dropout
2124,1,2,1,1,5,3,4,4,0,0,18,Graduate
2125,1,11,1,1,23,28,10,10,0,1,19,Dropout
2126,1,12,1,1,23,1,6,8,0,1,20,Dropout
2127,1,12,1,1,12,13,2,2,0,0,18,Dropout
2128,1,2,1,1,13,14,9,9,0,1,19,Dropout
2129,1,5,1,1,13,1,6,8,0,0,18,Graduate
2130,1,6,1,1,13,27,4,8,0,0,18,Enrolled
2131,1,10,1,1,1,27,6,8,0,1,19,Graduate
2132,1,9,1,1,13,27,5,6,0,0,20,Graduate
2133,1,12,1,1,1,1,5,6,0,1,19,Graduate
2134,1,12,1,1,13,28,2,2,0,0,18,Graduate
2135,1,11,1,1,13,1,5,2,0,0,25,Dropout
2136,1,5,1,1,22,27,10,10,0,0,18,Graduate
2137,1,15,1,1,23,14,10,10,0,0,19,Graduate
2138,1,13,1,1,13,28,5,9,0,1,19,Graduate
2139,1,9,1,1,13,14,6,9,0,1,20,Dropout
2140,1,12,1,1,1,1,6,5,0,0,18,Enrolled
2141,1,6,1,1,23,27,5,10,0,0,20,Graduate
2142,1,10,1,1,1,1,10,10,0,0,21,Graduate
2143,1,2,1,1,3,1,3,4,0,0,19,Graduate
2144,2,3,0,1,22,27,8,10,0,0,42,Graduate
2145,1,8,1,1,3,3,3,3,0,0,18,Enrolled
2146,1,5,1,1,22,27,10,7,0,1,19,Graduate
2147,1,11,1,1,23,14,10,6,0,0,18,Graduate
2148,1,6,1,1,13,14,5,6,0,0,21,Graduate
2149,1,10,1,1,23,27,6,6,0,1,20,Graduate
2150,1,16,1,1,1,14,4,4,0,0,20,Graduate
2151,1,6,1,1,3,1,3,10,0,0,21,Enrolled
2152,1,12,1,1,23,27,8,8,0,0,19,Graduate
2153,1,10,1,1,1,14,5,10,0,0,21,Graduate
2154,1,5,1,1,23,14,23,44,0,0,19,Graduate
2155,1,12,1,1,13,14,10,10,0,1,19,Graduate
2156,1,2,1,1,1,1,5,2,0,0,18,Enrolled
2157,1,6,1,1,22,14,10,11,0,0,22,Graduate
2158,1,16,1,1,3,1,4,6,0,0,21,Graduate
2159,1,11,1,1,22,27,6,9,0,1,18,Dropout
2160,1,12,1,1,1,3,2,3,0,1,20,Graduate
2161,1,14,1,1,19,27,1,1,0,0,18,Dropout
2162,1,10,1,1,13,27,8,10,0,0,20,Dropout
2163,1,12,1,1,1,1,4,4,0,0,23,Graduate
2164,1,15,1,1,1,1,4,4,0,0,18,Graduate
2165,1,10,1,1,1,1,10,4,0,0,20,Graduate
2166,1,12,1,1,23,27,6,10,0,1,18,Graduate
2167,1,9,1,1,23,28,10,10,0,0,20,Graduate
2168,1,12,1,1,1,3,4,3,0,0,18,Graduate
2169,1,14,1,1,3,3,3,2,0,0,20,Graduate
2170,1,12,1,1,1,1,6,9,0,0,19,Graduate
2171,1,6,1,1,1,14,5,5,0,0,21,Graduate
2172,2,5,1,1,22,1,10,8,0,0,33,Graduate
2173,1,6,1,1,10,2,5,3,0,0,24,Dropout
2174,1,10,1,1,1,28,5,4,0,1,20,Graduate
2175,1,2,1,1,13,28,10,2,0,0,18,Graduate
2176,1,5,1,1,1,1,8,4,0,0,18,Graduate
2177,1,3,0,1,19,24,1,1,0,0,29,Dropout
2178,1,12,1,1,1,1,6,6,0,0,18,Graduate
2179,1,15,1,1,23,27,6,6,0,0,19,Graduate
2180,1,2,1,1,23,28,8,8,0,0,19,Dropout
2181,1,10,1,1,13,14,6,5,0,1,18,Graduate
2182,1,12,1,1,13,14,8,8,0,1,19,Graduate
2183,1,16,1,1,22,14,10,4,0,0,20,Dropout
2184,1,10,1,1,2,1,4,5,0,0,19,Enrolled
2185,1,11,1,1,13,14,8,6,0,1,19,Graduate
2186,1,5,1,1,13,27,5,5,0,1,18,Enrolled
2187,1,12,1,1,13,28,6,8,0,1,18,Graduate
2188,1,11,1,1,3,1,3,4,0,1,19,Graduate
2189,1,15,1,1,1,1,6,6,1,0,20,Dropout
2190,1,2,1,1,22,27,10,7,1,1,18,Enrolled
2191,1,12,1,1,4,14,3,4,1,0,18,Dropout
2192,1,4,1,1,3,1,3,5,1,0,35,Dropout
2193,1,7,1,1,13,28,10,8,1,0,18,Enrolled
2194,1,2,1,1,22,14,6,9,1,1,19,Graduate
2195,1,15,1,1,23,14,5,8,1,1,19,Enrolled
2196,1,9,1,1,1,28,6,8,1,0,20,Enrolled
2197,1,5,1,1,1,1,5,8,1,0,19,Enrolled
2198,1,9,1,1,23,28,10,10,1,0,19,Dropout
2199,1,13,1,1,1,1,10,11,1,0,24,Dropout
2200,1,3,0,1,22,27,10,8,1,0,29,Dropout
2201,1,12,1,1,23,3,10,2,1,0,24,Graduate
2202,1,11,1,1,13,28,7,7,1,0,19,Graduate
2203,2,2,1,1,13,14,10,10,1,0,37,Dropout
2204,1,5,1,1,1,1,5,11,1,0,18,Graduate
2205,1,7,1,1,1,1,10,9,1,1,20,Enrolled
2206,1,9,1,1,24,29,4,4,1,0,18,Dropout
2207,1,9,1,1,22,14,10,9,1,0,22,Enrolled
2208,1,9,1,1,23,28,5,8,1,1,22,Enrolled
2209,1,15,1,1,1,28,10,6,1,0,18,Dropout
2210,1,12,1,1,1,1,5,5,1,0,18,Graduate
2211,1,5,1,1,22,27,10,10,1,0,19,Graduate
2212,1,7,1,1,23,14,6,6,1,0,19,Enrolled
2213,1,10,1,1,13,28,10,10,1,0,19,Dropout
2214,1,4,1,1,13,14,10,8,1,0,21,Graduate
2215,1,15,1,1,3,1,3,5,1,0,19,Enrolled
2216,1,13,1,1,3,3,3,3,1,0,18,Graduate
2217,1,9,1,1,13,14,5,10,1,0,19,Dropout
2218,1,15,1,1,13,1,5,9,1,0,25,Graduate
2219,1,5,1,1,22,1,10,9,1,0,22,Graduate
2220,1,12,1,1,1,1,5,10,1,0,24,Graduate
2221,1,12,1,1,1,3,6,11,1,0,19,Graduate
2222,1,7,1,1,3,1,3,4,1,0,18,Enrolled
2223,1,2,1,1,23,27,5,7,1,0,20,Dropout
2224,1,12,1,1,13,14,10,8,1,1,19,Graduate
2225,1,11,1,1,22,27,10,10,1,0,19,Dropout
2226,1,14,1,1,3,3,4,4,1,0,19,Graduate
2227,1,4,1,1,22,27,10,7,1,0,23,Dropout
2228,2,15,1,1,22,28,10,4,1,0,47,Dropout
2229,1,5,1,1,1,1,4,10,1,0,19,Graduate
2230,1,2,1,1,1,28,5,9,1,0,19,Graduate
2231,1,2,1,1,3,3,3,3,1,0,18,Dropout
2232,1,9,1,1,1,3,2,2,1,0,28,Dropout
2233,1,11,1,1,19,24,1,1,1,0,20,Dropout
2234,1,11,1,1,13,14,6,8,1,1,18,Enrolled
2235,1,2,1,1,13,14,5,9,1,1,21,Graduate
2236,1,11,1,1,23,14,10,5,1,0,19,Enrolled
2237,1,11,1,1,23,27,5,6,1,0,24,Dropout
2238,1,8,1,1,13,1,29,29,1,0,24,Enrolled
2239,1,6,1,1,23,14,10,9,1,0,25,Enrolled
2240,1,11,1,1,3,1,4,5,1,0,28,Graduate
2241,2,17,0,1,22,27,10,10,1,0,37,Enrolled
2242,1,7,1,1,1,28,5,8,1,0,19,Enrolled
2243,1,12,1,1,23,27,6,8,1,1,18,Graduate
2244,1,11,1,1,22,27,12,12,1,0,48,Dropout
2245,1,10,1,1,22,27,10,9,1,0,21,Graduate
2246,1,12,1,1,1,1,5,6,1,1,19,Enrolled
2247,1,12,1,1,13,1,10,11,1,1,21,Enrolled
2248,1,7,1,1,22,10,10,9,1,0,23,Dropout
2249,1,8,1,1,1,1,5,11,1,0,18,Graduate
2250,1,10,1,1,1,1,5,4,1,0,22,Dropout
2251,1,2,1,1,13,27,10,8,1,0,25,Dropout
2252,1,6,1,1,5,3,3,3,1,0,27,Dropout
2253,1,7,1,1,19,24,1,1,1,0,49,Dropout
2254,1,17,0,1,13,27,6,6,1,0,31,Dropout
2255,1,11,1,1,22,27,10,7,1,0,54,Dropout
2256,1,1,1,1,23,27,6,7,1,0,25,Dropout
2257,1,4,1,1,5,3,3,3,1,0,20,Enrolled
2258,1,5,1,1,4,4,3,3,1,0,28,Dropout
2259,2,3,0,1,22,27,10,7,1,0,41,Graduate
2260,1,14,1,1,1,14,5,5,1,1,19,Enrolled
2261,1,9,1,1,1,1,5,5,1,0,22,Dropout
2262,1,11,1,1,2,1,3,4,1,0,34,Dropout
2263,1,4,1,1,23,28,10,10,1,0,28,Dropout
2264,1,16,1,1,22,27,10,5,1,0,42,Enrolled
2265,1,6,1,1,1,14,4,6,1,0,21,Enrolled
2266,1,4,1,1,24,29,10,5,1,0,50,Dropout
2267,1,9,1,1,3,1,4,5,1,0,19,Dropout
2268,1,12,1,1,3,4,3,5,1,0,18,Dropout
2269,2,17,0,1,22,27,2,2,1,0,59,Dropout
2270,2,17,0,1,19,24,13,13,1,0,33,Dropout
2271,1,5,1,1,22,28,10,11,1,1,23,Graduate
2272,2,17,0,1,22,1,6,6,1,0,44,Dropout
2273,2,3,0,1,19,24,1,1,1,0,37,Dropout
2274,2,2,1,1,22,27,10,10,1,0,36,Dropout
2275,1,17,0,1,1,3,5,3,1,0,22,Dropout
2276,2,3,0,1,22,27,7,7,1,0,49,Graduate
2277,1,15,1,1,1,32,6,4,1,0,23,Graduate
2278,1,5,1,1,1,1,5,10,1,0,19,Enrolled
2279,2,3,0,1,22,27,6,6,1,0,47,Dropout
2280,1,4,1,1,1,2,5,3,1,0,28,Graduate
2281,1,4,1,1,1,28,10,7,1,0,21,Enrolled
2282,1,11,1,1,23,1,10,10,1,0,21,Dropout
2283,1,10,1,1,2,1,2,3,1,0,21,Graduate
2284,1,5,1,1,13,28,5,5,1,0,20,Enrolled
2285,2,9,1,1,22,27,10,10,1,0,49,Dropout
2286,1,17,0,1,13,27,7,9,1,0,40,Graduate
2287,1,11,1,1,1,1,4,4,1,1,22,Graduate
2288,1,7,1,1,1,27,6,6,1,0,19,Enrolled
2289,1,17,0,1,3,28,3,8,1,0,31,Dropout
2290,1,7,1,1,5,5,3,3,1,0,30,Dropout
2291,1,10,1,1,22,27,6,11,1,0,19,Graduate
2292,1,9,1,1,19,24,12,12,1,0,22,Dropout
2293,1,15,1,1,13,27,10,10,1,0,19,Graduate
2294,1,2,1,1,1,27,5,10,1,0,21,Dropout
2295,1,14,1,1,1,28,5,8,1,0,19,Graduate
2296,1,9,1,1,1,14,4,4,1,0,22,Dropout
2297,1,10,1,1,4,5,3,3,1,0,22,Graduate
2298,1,10,1,1,1,1,5,5,1,0,19,Graduate
2299,1,11,1,1,1,1,6,11,1,0,26,Dropout
2300,1,7,1,1,5,31,4,3,1,0,23,Enrolled
2301,1,5,1,1,13,14,8,8,1,0,18,Enrolled
2302,1,9,1,1,22,27,10,10,1,1,22,Enrolled
2303,1,7,1,1,3,2,3,4,1,0,19,Enrolled
2304,1,9,1,1,1,14,5,9,1,0,20,Dropout
2305,1,5,1,1,22,27,10,10,1,1,22,Enrolled
2306,1,8,1,1,2,28,3,4,1,0,18,Dropout
2307,4,17,0,1,3,1,3,10,1,0,39,Dropout
2308,1,12,1,1,13,1,12,12,1,0,18,Dropout
2309,1,7,1,1,1,28,4,4,1,1,18,Graduate
2310,1,10,1,1,13,28,10,10,1,1,19,Graduate
2311,1,12,1,1,1,14,10,10,1,0,18,Graduate
2312,1,9,1,1,19,14,1,5,1,1,18,Dropout
2313,1,8,1,1,22,27,7,7,1,0,22,Graduate
2314,1,10,1,1,1,1,4,5,1,0,19,Graduate
2315,1,8,1,1,13,27,10,9,1,0,18,Dropout
2316,1,7,1,1,1,1,5,4,1,0,31,Dropout
2317,1,17,0,1,3,1,4,4,1,0,28,Dropout
2318,1,5,1,1,1,1,5,9,1,0,19,Dropout
2319,1,11,1,1,1,1,5,9,1,0,20,Graduate
2320,4,10,1,1,13,3,10,3,1,0,50,Dropout
2321,1,5,1,1,1,2,5,3,1,0,38,Enrolled
2322,2,17,0,1,22,27,10,10,1,0,31,Dropout
2323,1,12,1,1,1,27,10,10,1,0,27,Enrolled
2324,1,10,1,1,1,3,10,3,1,0,21,Graduate
2325,2,7,1,1,22,27,10,10,1,0,34,Dropout
2326,1,7,1,1,2,27,3,10,1,0,19,Enrolled
2327,2,17,0,1,22,27,2,5,1,0,40,Dropout
2328,1,2,1,1,23,14,10,3,1,1,18,Graduate
2329,2,5,1,1,22,28,6,11,1,1,46,Dropout
2330,1,3,0,1,19,24,1,1,1,0,37,Dropout
2331,1,4,1,1,13,27,10,8,1,0,31,Dropout
2332,1,4,1,1,1,14,5,11,1,0,34,Graduate
2333,1,2,1,1,8,8,5,5,1,1,18,Dropout
2334,1,14,1,1,23,27,10,10,1,1,18,Graduate
