Curricular units 2nd sem (grade),Curricular units 1st sem (grade),Target
13.14285714,15,Graduate
13.33333333,15,Graduate
13.33333333,15,Graduate
13.42857143,15,Graduate
13.5,15,Dropout
13.75,15,Dropout
14,15,Enrolled
14.2,15,Enrolled
14.33333333,15,Graduate
14.33333333,15,Graduate
14.5,15,Graduate
14.5,15,Graduate
14.57142857,15,Graduate
14.83333333,15,Graduate
14.85714286,15,Graduate
15,15,Graduate
15.16666667,15,Dropout
15.2,15,Graduate
15.5,15,Graduate
15.625,15,Graduate
16,15,Graduate
16.33333333,15,Graduate
16.42857143,15,Graduate
16.0875,15.01428571,Graduate
15.02857143,15.02857143,Graduate
14.53846154,15.05263158,Graduate
15.07,15.07,Graduate
15.07571429,15.07571429,Graduate
15.02352941,15.07777778,Graduate
13.08333333,15.08333333,Enrolled
14.5,15.09090909,Dropout
15,15.09090909,Dropout
16.09375,15.10142857,Graduate
15.11,15.11,Graduate
15.11428571,15.11428571,Graduate
15.092,15.115,Graduate
16.16888889,15.11666667,Graduate
13.42857143,15.125,Graduate
13.66666667,15.125,Enrolled
14,15.125,Graduate
14.6,15.125,Graduate
15.2875,15.13571429,Graduate
15.14285714,15.14285714,Graduate
15.83333333,15.14285714,Graduate
15.7425,15.145,Graduate
16.8,15.15555556,Graduate
12.33333333,15.16666667,Graduate
14,15.16666667,Graduate
14.14285714,15.16666667,Graduate
14.16666667,15.16666667,Graduate
14.28571429,15.16666667,Graduate
14.42857143,15.16666667,Graduate
14.83333333,15.16666667,Graduate
14.85714286,15.16666667,Graduate
15.5,15.16666667,Graduate
16,15.16666667,Graduate
11,15.2,Dropout
13.2,15.2,Graduate
14,15.2,Enrolled
14.16666667,15.2,Graduate
15.2,15.2,Graduate
15.2,15.2,Graduate
16.575,15.2,Graduate
15.22857143,15.22857143,Graduate
12.375,15.23076923,Graduate
14.71428571,15.25,Graduate
15,15.25,Graduate
15.25,15.25,Graduate
15.16666667,15.28571429,Graduate
16.075,15.28571429,Graduate
16.5,15.28571429,Graduate
15.3,15.3,Graduate
13.875,15.30769231,Graduate
14,15.30769231,Graduate
14,15.33333333,Graduate
14.16666667,15.33333333,Graduate
15,15.33333333,Graduate
15.4,15.33333333,Dropout
15.8,15.33333333,Graduate
15.83333333,15.33333333,Graduate
16.42857143,15.375,Graduate
12.2,15.4,Graduate
15.4,15.4,Graduate
15.6,15.4,Dropout
16,15.4,Graduate
13.5,15.42857143,Graduate
14.5,15.42857143,Enrolled
15.43333333,15.43333333,Graduate
15.30769231,15.44444444,Graduate
16.3875,15.46875,Graduate
12.16666667,15.5,Graduate
13.57142857,15.5,Graduate
14,15.5,Graduate
14.1,15.5,Graduate
14.16666667,15.5,Graduate
14.28571429,15.5,Graduate
15.5,15.5,Dropout
16,15.5,Graduate
12.625,15.53846154,Graduate
15.57,15.57,Dropout
14.71428571,15.57142857,Graduate
16.14285714,15.57142857,Graduate
16.375,15.57142857,Graduate
17.16666667,15.57142857,Graduate
15.85714286,15.625,Graduate
15.63375,15.63375,Graduate
15.65714286,15.65714286,Graduate
15.01111111,15.66,Graduate
13.83333333,15.66666667,Graduate
14.5,15.66666667,Graduate
14.83333333,15.66666667,Graduate
15.28571429,15.66666667,Graduate
15.67571429,15.67571429,Graduate
14.42857143,15.69230769,Graduate
15.55555556,15.69230769,Graduate
15.7,15.7,Graduate
12.77777778,15.71428571,Graduate
14.66666667,15.71428571,Dropout
15,15.71428571,Graduate
15.5,15.71428571,Graduate
15.9,15.71428571,Dropout
13,15.75,Graduate
13.8,15.75,Graduate
16.4,15.75,Enrolled
15.79857143,15.79857143,Graduate
13.71428571,15.8,Enrolled
14.57142857,15.8,Dropout
14.8,15.8,Graduate
16.8,15.8,Graduate
17.6,15.8,Enrolled
15.33333333,15.83333333,Graduate
15.5,15.83333333,Graduate
16,15.85714286,Graduate
15.88571429,15.88571429,Graduate
14.14285714,15.88888889,Graduate
15.94285714,15.94285714,Graduate
15.18888889,15.95714286,Graduate
0,16,Dropout
0,16,Dropout
12.25,16,Dropout
13.66666667,16,Graduate
14.33333333,16,Graduate
14.5,16,Graduate
14.625,16,Dropout
15.16666667,16,Graduate
15.5,16,Graduate
15.875,16,Graduate
16,16,Graduate
16,16,Dropout
16,16,Dropout
16.5,16,Enrolled
13.5,16.11111111,Graduate
15.52222222,16.13142857,Graduate
0,16.14285714,Dropout
14.66666667,16.14285714,Graduate
16.2,16.14285714,Graduate
15.75,16.15384615,Graduate
14.28571429,16.16666667,Graduate
15.83333333,16.16666667,Graduate
16,16.16666667,Dropout
16,16.2,Graduate
16.4,16.2,Graduate
15.4,16.33333333,Graduate
15.6,16.33333333,Dropout
14.6,16.4,Graduate
16.6,16.4,Graduate
16.66666667,16.42857143,Dropout
13.875,16.46153846,Graduate
13.8,16.5,Enrolled
14.28571429,16.5,Graduate
16.90909091,16.5,Graduate
17.42857143,16.5,Dropout
17.71428571,16.5,Dropout
15.66666667,16.57142857,Graduate
15.33333333,16.71428571,Graduate
16.66666667,16.83333333,Graduate
16.5,16.85714286,Graduate
15.74444444,16.88571429,Graduate
16.37777778,16.9,Graduate
11,17,Enrolled
15.5,17,Graduate
16,17,Graduate
16.28571429,17,Graduate
17,17,Enrolled
16.58222222,17.00555556,Graduate
15.57142857,17.11111111,Graduate
17.5875,17.125,Graduate
17,17.33333333,Dropout
18.57142857,17.33333333,Graduate
13,18,Dropout
13.33333333,18,Dropout
17.69230769,18.875,Graduate
