Marital status,Daytime/evening attendance,Previous qualification,Nationality,Mother qualification,Father qualification,Tuition fees up to date,Gender,Scholarship holder,International,Age at enrollment,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
1,1,1,1,22,28,1,0,0,0,19,12.666666666666666,10.0,Dropout
1,1,1,1,13,28,1,0,0,0,20,10.333333333333334,11.0,Enrolled
1,1,16,1,13,27,1,0,1,0,22,13.5,13.714285714285714,Graduate
1,1,1,1,1,1,1,0,0,0,19,13.98,13.98,Enrolled
1,1,1,1,22,28,1,0,1,0,21,16.153846153846153,15.75,Graduate
1,1,1,1,13,28,1,0,1,0,21,14.033333333333331,14.033333333333331,Graduate
1,1,1,1,13,27,1,0,0,0,19,11.0,11.2,Enrolled
1,1,1,1,23,27,1,0,1,0,19,13.857142857142858,13.666666666666666,Graduate
1,1,1,1,13,14,1,0,0,0,18,13.414285714285716,13.414285714285716,Dropout
2,0,1,1,22,29,1,0,0,0,50,13.545454545454543,13.571428571428571,Graduate
4,0,1,1,23,14,1,0,1,0,31,11.25,10.833333333333334,Enrolled
1,1,1,1,1,14,1,0,1,0,19,13.833333333333334,14.428571428571429,Graduate
4,0,1,1,1,27,1,0,0,0,35,12.0,12.857142857142858,Graduate
2,1,12,1,23,28,1,0,0,0,31,0.0,0.0,Dropout
2,0,12,1,22,27,1,0,0,0,42,11.9,12.8,Enrolled
1,1,1,1,22,27,0,0,0,0,34,0.0,0.0,Dropout
1,1,1,1,1,1,1,0,1,0,18,15.135714285714286,15.287499999999998,Graduate
1,1,1,1,3,3,0,0,1,0,18,12.285714285714286,13.333333333333334,Enrolled
1,1,14,1,22,28,1,0,0,0,21,12.666666666666666,13.5,Enrolled
4,1,12,1,23,14,1,0,1,0,26,12.74,10.978571428571428,Dropout
1,1,1,1,13,27,1,0,0,0,20,13.25,13.75,Enrolled
1,1,1,1,23,28,1,0,0,0,19,10.333333333333334,10.333333333333334,Enrolled
1,1,1,1,13,14,1,0,1,0,19,13.428571428571429,13.166666666666666,Graduate
1,1,16,1,3,4,1,0,0,0,20,12.555555555555555,11.11111111111111,Graduate
1,1,1,1,19,24,1,0,0,0,19,11.5,11.166666666666666,Graduate
1,1,1,1,22,27,1,0,0,0,18,13.666666666666666,12.333333333333334,Graduate
1,0,3,1,22,27,1,0,0,0,28,11.272727272727272,12.0,Graduate
1,1,1,1,1,14,1,0,0,0,22,13.166666666666666,12.4,Enrolled
1,0,14,1,22,27,1,0,1,0,21,14.666666666666666,14.166666666666666,Graduate
1,1,14,1,4,28,1,0,0,0,21,12.75,11.0,Enrolled
1,1,1,1,1,14,1,0,0,0,26,11.2,12.14,Enrolled
1,1,1,1,18,27,0,0,0,0,18,13.0,11.4,Dropout
1,1,1,1,1,1,0,0,0,0,20,10.5,12.333333333333334,Dropout
1,1,1,1,1,14,1,0,0,0,18,14.857142857142858,14.0,Graduate
1,1,1,1,1,1,1,0,1,0,19,12.86,12.86,Graduate
1,1,1,1,3,14,1,0,0,0,20,11.727272727272728,12.0,Graduate
1,1,14,1,23,27,1,0,1,0,22,13.142857142857142,12.0,Graduate
1,1,1,1,22,14,1,0,0,0,18,11.8,13.714285714285714,Dropout
1,1,1,1,23,27,1,0,0,0,19,10.666666666666666,0.0,Dropout
1,1,1,1,1,3,1,0,1,0,18,11.6,11.2,Enrolled
1,1,1,1,22,27,1,0,0,0,20,10.333333333333334,10.333333333333334,Enrolled
1,1,1,1,23,27,1,0,0,0,19,12.25,11.0,Enrolled
1,1,1,1,13,28,1,0,0,0,19,12.0,12.75,Enrolled
1,1,1,1,22,27,1,0,0,0,19,14.731428571428571,14.731428571428571,Graduate
1,1,1,1,1,14,1,0,0,0,18,0.0,0.0,Graduate
1,1,15,1,1,14,1,0,0,0,21,13.615384615384617,14.25,Graduate
1,0,15,1,1,14,1,0,0,0,27,15.8,14.8,Graduate
1,1,1,1,1,14,1,0,0,0,19,14.666666666666666,14.571428571428571,Graduate
4,1,1,1,19,24,1,0,0,0,25,0.0,0.0,Dropout
1,1,1,1,13,14,1,0,1,0,18,14.654285714285717,14.654285714285717,Graduate
1,1,3,1,13,1,1,0,0,0,24,12.401428571428571,12.401428571428571,Graduate
1,1,1,1,1,1,1,0,0,0,20,11.5875,14.071428571428571,Graduate
1,0,15,1,22,27,1,0,0,0,26,14.0,15.6,Graduate
1,1,1,1,1,28,1,0,1,0,20,12.333333333333334,11.833333333333334,Graduate
1,1,1,1,22,27,1,0,0,0,18,14.0,15.4,Graduate
1,1,1,1,1,1,1,0,0,0,19,15.23076923076923,12.375,Graduate
1,1,1,1,13,14,1,0,0,0,23,11.6,11.0,Dropout
1,1,1,1,22,27,1,0,1,0,18,11.6,11.6,Graduate
1,1,1,1,1,14,1,0,0,0,18,0.0,0.0,Dropout
1,1,1,1,2,1,1,0,1,0,19,12.901428571428571,13.094444444444443,Graduate
1,0,1,1,1,2,1,0,0,0,30,14.142857142857142,14.8,Graduate
1,1,14,1,1,2,1,0,0,0,29,0.0,0.0,Dropout
1,1,1,1,3,1,1,0,0,0,19,13.25375,13.25375,Graduate
1,1,1,1,13,2,1,0,0,0,20,13.785714285714286,14.1,Graduate
1,1,1,1,22,27,1,0,0,0,20,13.916666666666666,13.916666666666666,Graduate
1,1,1,1,23,28,1,0,0,0,19,13.5,13.571428571428571,Graduate
1,1,1,1,23,2,1,0,0,0,20,11.333333333333334,10.666666666666666,Enrolled
3,1,1,1,13,1,1,0,0,0,21,0.0,0.0,Dropout
1,1,1,1,13,28,1,0,0,0,19,11.5,14.6,Graduate
1,1,1,1,22,28,1,0,1,0,18,12.082857142857142,12.082857142857142,Graduate
1,0,1,1,22,27,1,0,1,0,27,11.833333333333334,12.8,Graduate
1,1,1,1,23,28,1,0,1,0,19,13.4,12.4,Graduate
1,1,1,1,1,1,1,0,1,0,19,0.0,0.0,Dropout
1,1,1,1,1,14,1,0,0,0,19,14.2,14.571428571428571,Graduate
1,1,1,1,13,14,1,0,1,0,18,13.814285714285717,13.814285714285717,Graduate
1,1,1,1,13,14,1,0,1,0,20,11.25,10.5,Enrolled
1,1,1,1,13,27,1,0,1,0,18,14.5,13.666666666666666,Graduate
1,1,1,1,7,1,1,0,0,0,19,0.0,0.0,Dropout
2,1,12,1,22,27,1,0,0,0,36,11.3,11.3,Graduate
1,1,1,1,3,4,1,0,0,0,18,0.0,16.0,Enrolled
1,1,1,1,13,28,1,0,0,0,18,12.0,12.0,Enrolled
1,1,1,1,13,28,1,0,0,0,19,12.3,12.3,Graduate
1,1,1,1,13,14,1,0,1,0,18,12.694285714285714,12.694285714285714,Graduate
1,1,1,1,13,14,1,0,0,0,18,11.0,11.0,Graduate
1,1,1,1,22,14,1,0,1,0,19,13.0,14.166666666666666,Graduate
1,1,1,1,3,1,1,0,1,0,19,14.4125,16.05,Graduate
1,1,1,1,1,14,1,0,0,0,18,12.92875,14.0625,Dropout
1,1,1,1,1,14,1,0,0,0,20,13.333333333333334,12.8,Graduate
1,1,1,1,13,28,1,0,1,0,20,12.8,12.8,Enrolled
1,1,1,1,23,27,1,0,0,0,20,14.402857142857142,14.402857142857142,Graduate
1,1,1,1,22,27,1,0,1,0,18,13.381428571428572,13.381428571428572,Graduate
1,1,1,1,13,14,1,0,0,0,18,14.13125,13.98375,Graduate
1,1,1,1,13,27,1,0,0,0,19,11.714285714285714,12.6,Graduate
1,1,1,1,13,28,1,0,0,0,19,11.8,11.25,Enrolled
2,0,1,1,19,24,1,0,0,0,44,11.166666666666666,11.0,Graduate
1,1,3,1,23,27,1,0,0,0,32,0.0,0.0,Dropout
1,1,1,1,22,14,1,0,0,0,22,13.6,12.0,Dropout
2,1,1,1,1,14,1,0,0,0,36,13.846153846153848,14.090909090909092,Graduate
1,1,1,1,22,27,1,0,1,0,18,12.5,13.333333333333334,Graduate
1,1,1,1,3,3,1,0,0,0,20,16.4,14.6,Graduate
1,1,1,1,13,14,1,0,1,0,20,13.818181818181818,13.454545454545457,Graduate
1,1,1,1,3,1,1,0,0,0,19,10.6,10.5,Graduate
1,1,12,1,3,1,1,0,0,0,24,10.2,12.2,Graduate
1,1,1,1,1,1,1,0,0,0,20,10.6,10.4,Enrolled
1,0,1,1,3,3,1,0,0,0,27,11.444444444444445,10.8,Dropout
1,1,1,1,1,28,1,0,0,0,20,14.333333333333334,12.625,Enrolled
1,1,1,1,19,24,1,0,1,0,23,13.0,13.266666666666667,Graduate
1,1,1,1,13,28,1,0,1,0,18,13.31,13.31,Graduate
1,1,1,1,22,27,1,0,1,0,18,10.571428571428571,12.2,Graduate
1,1,1,1,1,27,1,0,1,0,20,13.487142857142857,13.487142857142857,Graduate
1,1,1,1,13,28,1,0,1,0,20,12.333333333333334,11.833333333333334,Graduate
1,1,1,1,23,14,1,0,0,0,23,11.875,12.833333333333334,Dropout
1,1,1,1,13,14,1,0,0,0,20,13.966666666666669,13.966666666666669,Graduate
1,1,7,1,19,24,0,0,0,0,28,0.0,0.0,Dropout
1,1,1,1,1,14,1,0,0,0,21,11.5,12.8,Graduate
1,1,1,1,13,14,1,0,0,0,21,12.5,0.0,Dropout
1,1,3,1,19,24,1,0,0,0,28,0.0,0.0,Dropout
1,1,1,1,3,1,1,0,0,0,18,11.98,13.225,Graduate
1,1,1,1,23,14,1,0,1,0,21,13.2,11.8,Enrolled
1,1,1,1,1,1,1,0,0,0,19,11.614285714285714,14.0375,Graduate
1,1,1,1,1,14,1,0,1,0,18,14.314285714285717,14.314285714285717,Graduate
1,1,1,1,3,1,1,0,0,0,19,0.0,0.0,Dropout
1,1,14,1,23,28,1,0,0,0,20,12.666666666666666,13.0,Enrolled
1,1,1,1,1,14,1,0,1,0,20,12.766666666666666,12.128571428571428,Graduate
1,1,1,1,1,27,1,0,1,0,18,12.666666666666666,12.2,Graduate
1,1,1,1,23,14,1,0,0,0,20,11.5,10.571428571428571,Dropout
1,1,1,1,1,14,1,0,0,0,31,11.4,11.75,Dropout
1,1,1,1,22,27,1,0,1,0,19,14.70625,14.4775,Graduate
1,1,1,1,23,28,1,0,1,0,19,11.814285714285717,13.542857142857144,Graduate
1,1,1,1,13,1,1,0,0,0,23,13.0,11.875,Graduate
1,1,1,1,22,27,1,0,0,0,19,14.857142857142858,13.333333333333334,Graduate
1,1,1,1,1,3,1,0,0,0,20,12.6,12.6,Graduate
1,1,1,1,22,27,1,0,0,0,22,13.333333333333334,11.4,Enrolled
1,1,1,1,3,1,1,0,0,0,18,10.666666666666666,12.833333333333334,Enrolled
1,1,3,1,13,27,0,0,0,0,27,11.5,11.0,Dropout
1,1,12,1,22,28,1,0,0,0,29,10.0,0.0,Dropout
1,1,1,1,1,14,1,0,0,0,18,11.8,12.2,Graduate
1,1,1,1,13,28,1,0,0,0,18,11.8,12.666666666666666,Graduate
1,1,1,1,23,28,1,0,0,0,18,12.77125,12.77125,Graduate
1,1,1,1,22,28,1,0,0,0,20,11.333333333333334,12.6,Enrolled
1,1,1,1,23,28,1,0,0,0,18,12.666666666666666,14.6,Graduate
1,1,1,1,1,1,0,0,0,0,18,12.2,10.833333333333334,Enrolled
1,1,3,1,3,3,0,0,0,0,28,12.0,0.0,Dropout
1,1,1,1,22,1,1,0,1,0,18,11.721428571428572,11.721428571428572,Graduate
1,1,12,1,22,28,1,0,0,0,27,14.0,12.525,Enrolled
1,1,1,1,3,1,1,0,0,0,26,14.75,13.8,Enrolled
1,1,1,1,13,1,1,0,0,0,18,12.666666666666666,13.666666666666666,Graduate
1,1,1,1,5,5,1,0,0,0,18,13.0,14.0,Dropout
1,1,1,1,1,14,1,0,0,0,21,0.0,0.0,Dropout
1,1,1,1,4,1,1,0,0,0,18,10.75,0.0,Enrolled
2,0,1,1,19,24,0,0,0,0,32,0.0,0.0,Dropout
1,1,1,1,19,24,1,0,0,0,28,12.5,11.75,Graduate
1,0,1,1,22,14,0,0,0,0,40,0.0,0.0,Dropout
2,0,1,1,22,27,0,0,0,0,39,0.0,0.0,Dropout
2,1,1,1,22,27,0,0,0,0,39,0.0,0.0,Dropout
2,1,1,1,22,14,1,0,0,0,50,12.5,12.4,Graduate
1,1,1,1,1,1,1,0,0,0,23,12.8,11.666666666666666,Dropout
4,0,12,1,19,24,1,0,0,0,48,10.0,11.0,Dropout
1,1,1,1,22,27,1,0,0,0,23,11.25,10.2,Dropout
1,1,1,1,22,1,1,0,1,0,18,12.61,12.61,Graduate
1,1,1,1,3,14,1,0,0,0,18,12.0,12.6,Graduate
1,1,1,12,3,27,0,0,0,1,20,13.0,13.5,Graduate
1,1,1,18,1,1,1,0,1,1,18,12.0,13.0,Graduate
1,1,1,18,5,3,1,0,0,1,18,12.0,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,31,12.0,11.0,Dropout
1,1,12,1,13,14,1,1,0,0,24,12.0,10.5,Enrolled
1,1,1,1,3,1,1,1,0,0,24,0.0,0.0,Graduate
1,1,1,1,22,27,0,1,0,0,26,0.0,0.0,Dropout
1,1,1,1,3,3,1,1,0,0,18,13.625,11.75,Dropout
1,1,1,1,22,27,1,1,1,0,19,11.666666666666666,11.666666666666666,Enrolled
1,1,1,1,13,27,1,1,0,0,22,0.0,0.0,Dropout
1,1,1,1,4,2,1,1,0,0,18,11.69,11.69,Graduate
1,1,14,1,1,14,0,1,0,0,20,0.0,0.0,Dropout
1,1,14,1,4,4,1,1,0,0,25,0.0,0.0,Graduate
1,0,1,1,3,3,1,1,0,0,24,11.5,11.285714285714286,Graduate
1,1,1,1,3,3,1,1,0,0,27,14.0,0.0,Dropout
1,1,1,1,3,14,1,1,0,0,21,11.0,12.4,Graduate
1,1,14,1,13,28,1,1,0,0,21,12.857142857142858,13.166666666666666,Graduate
1,1,1,1,13,1,1,1,0,0,19,12.5,11.333333333333334,Dropout
1,1,1,1,13,14,1,1,0,0,28,14.528571428571428,15.018181818181818,Graduate
1,1,1,1,13,14,1,1,0,0,20,10.0,12.0,Enrolled
1,1,14,1,1,14,1,1,1,0,21,13.0,12.625,Graduate
1,1,1,1,1,1,1,1,1,0,18,15.957142857142856,15.188888888888888,Graduate
1,1,1,1,13,1,1,1,1,0,18,13.2,12.6,Enrolled
1,1,1,1,13,1,1,1,0,0,20,10.2,11.0,Enrolled
1,1,15,1,1,1,1,1,0,0,25,14.2,13.5,Enrolled
1,1,1,1,23,14,1,1,0,0,22,12.625,14.5,Enrolled
1,1,1,1,22,27,1,1,0,0,18,13.496666666666668,13.496666666666668,Enrolled
1,1,1,1,13,28,1,1,0,0,19,13.25,11.0,Graduate
1,1,1,1,10,14,1,1,0,0,19,12.0,12.0,Dropout
1,1,12,1,13,1,0,1,0,0,25,13.0,13.75,Dropout
1,1,1,1,10,10,1,1,0,0,21,11.77777777777778,13.666666666666666,Dropout
1,1,1,1,1,2,1,1,0,0,19,11.0,0.0,Dropout
1,1,1,1,1,1,1,1,0,0,20,0.0,0.0,Dropout
1,1,14,1,3,2,1,1,0,0,25,12.428571428571429,10.857142857142858,Dropout
1,1,1,1,13,1,1,1,0,0,20,11.0,12.0,Enrolled
1,1,1,1,22,27,1,1,0,0,18,0.0,0.0,Graduate
1,1,14,1,24,29,1,1,0,0,23,11.5,10.666666666666666,Enrolled
1,1,1,1,1,3,1,1,0,0,23,12.5075,12.5075,Graduate
1,1,16,1,3,28,1,1,0,0,21,12.090909090909092,12.0,Graduate
1,1,1,1,1,1,1,1,0,0,20,11.0,12.666666666666666,Enrolled
1,0,1,1,1,1,1,1,0,0,25,10.0,11.333333333333334,Dropout
1,1,1,1,13,28,1,1,0,0,18,13.5,13.2,Graduate
1,1,6,1,1,1,1,1,0,0,22,14.166666666666666,13.625,Graduate
1,1,1,1,13,14,1,1,0,0,27,14.0,14.714285714285714,Graduate
1,1,12,1,4,1,1,1,0,0,25,0.0,0.0,Dropout
1,1,1,1,19,26,1,1,0,0,18,11.666666666666666,11.333333333333334,Dropout
1,1,1,1,23,14,1,1,0,0,20,14.6,14.2,Graduate
1,1,1,1,3,4,1,1,0,0,27,13.0,11.5,Graduate
1,0,1,1,1,1,1,1,0,0,20,12.166666666666666,12.0,Graduate
1,1,1,1,23,27,1,1,0,0,22,0.0,12.0,Dropout
1,1,1,1,13,3,1,1,0,0,19,10.5,10.8,Dropout
1,1,1,1,3,14,1,1,0,0,20,12.4,10.833333333333334,Enrolled
1,1,1,1,13,10,1,1,0,0,19,0.0,0.0,Graduate
2,1,7,1,1,1,0,1,0,0,29,0.0,0.0,Dropout
1,1,1,1,3,1,1,1,0,0,19,13.828571428571427,13.828571428571427,Graduate
1,0,1,1,13,27,1,0,1,0,28,10.6,10.2,Enrolled
2,1,1,1,22,27,1,0,0,0,20,11.5,11.666666666666666,Graduate
1,1,1,1,22,27,1,0,0,0,20,13.5,13.625,Graduate
1,0,1,1,19,5,1,0,0,0,31,0.0,0.0,Dropout
1,1,1,1,10,1,1,0,0,0,18,12.5375,12.614285714285714,Graduate
1,1,1,1,1,14,1,0,0,0,19,14.833333333333334,13.285714285714286,Enrolled
1,1,1,1,22,28,1,0,0,0,18,12.0,12.8,Graduate
1,1,1,1,22,27,1,0,0,0,19,11.8,11.6,Graduate
1,1,1,1,1,14,1,0,1,0,18,15.0,15.2,Graduate
1,1,1,1,23,14,1,0,0,0,19,12.0,13.2,Graduate
1,1,1,1,23,28,1,0,1,0,18,12.833333333333334,12.285714285714286,Graduate
1,1,1,1,22,27,1,0,0,0,19,11.666666666666666,12.0,Graduate
1,1,1,1,22,1,1,0,0,0,19,12.1625,13.825,Graduate
1,1,1,1,13,1,1,0,0,0,18,13.833333333333334,14.555555555555555,Graduate
1,1,1,1,3,14,1,0,0,0,19,12.45,11.7,Enrolled
1,1,14,1,22,1,1,0,1,0,20,12.125,13.571428571428571,Graduate
1,1,1,1,1,14,1,0,0,0,20,13.4,13.0,Enrolled
1,1,1,1,22,27,1,0,0,0,20,13.333333333333334,14.0,Enrolled
1,0,3,1,22,27,1,0,0,0,29,11.454545454545457,11.545454545454543,Dropout
1,1,1,1,23,10,0,0,1,0,20,12.0,10.0,Dropout
4,1,1,1,22,1,0,0,0,0,31,12.666666666666666,12.6,Dropout
1,1,1,1,13,27,1,0,0,0,20,12.666666666666666,13.77777777777778,Graduate
1,1,1,1,23,27,1,0,0,0,21,11.88888888888889,11.461538461538462,Graduate
1,1,3,1,13,28,1,0,0,0,23,0.0,0.0,Dropout
1,1,1,1,13,28,0,0,0,0,21,13.0,11.6,Dropout
1,1,15,1,1,1,1,0,0,0,24,16.885714285714283,15.744444444444444,Graduate
1,0,1,1,1,1,1,0,0,0,27,12.5,12.333333333333334,Graduate
1,1,1,1,1,27,1,0,1,0,18,13.055555555555555,15.8125,Graduate
1,1,1,1,7,1,0,0,0,0,21,0.0,0.0,Dropout
1,1,1,1,13,3,1,0,1,0,19,0.0,0.0,Dropout
1,1,1,1,23,14,1,0,1,0,19,12.355714285714283,12.355714285714283,Graduate
1,1,1,1,13,28,1,0,0,0,18,0.0,0.0,Dropout
1,1,1,1,23,27,1,0,1,0,18,11.98,11.98,Enrolled
1,1,1,1,22,27,1,0,1,0,20,13.857142857142858,12.571428571428571,Graduate
2,0,1,1,1,27,1,0,0,0,24,13.0,14.166666666666666,Graduate
1,1,1,1,1,1,1,0,0,0,20,12.833333333333334,11.166666666666666,Graduate
1,1,1,1,1,14,1,0,0,0,20,11.0,13.2,Enrolled
1,1,1,1,13,27,1,0,1,0,19,12.357142857142858,12.357142857142858,Graduate
1,1,1,1,1,27,1,0,1,0,18,13.857142857142858,13.857142857142858,Graduate
1,1,3,1,22,27,1,0,1,0,20,12.333333333333334,10.666666666666666,Graduate
1,1,1,1,22,27,1,0,0,0,20,12.847142857142858,13.788888888888888,Graduate
1,1,1,1,13,27,1,0,1,0,19,12.339999999999998,13.01875,Graduate
1,1,14,1,3,1,1,0,0,0,19,12.666666666666666,11.75,Enrolled
1,1,1,1,3,14,1,0,0,0,20,13.833333333333334,12.5,Graduate
1,1,1,1,1,28,1,0,0,0,19,10.75,10.0,Dropout
1,1,1,1,23,28,1,0,0,0,19,13.25,10.25,Dropout
1,1,1,1,23,27,1,0,1,0,18,13.73125,13.73125,Graduate
1,1,1,1,23,27,1,0,1,0,23,13.333333333333334,12.666666666666666,Dropout
1,1,1,1,13,14,1,0,0,0,21,12.0,10.8,Dropout
1,0,14,1,22,28,1,0,0,0,23,10.88888888888889,11.333333333333334,Graduate
1,1,1,1,13,27,1,0,0,0,19,13.025,13.811111111111112,Graduate
1,1,1,1,1,28,1,0,0,0,18,13.0,14.166666666666666,Graduate
1,1,1,1,13,27,1,0,0,0,19,11.8,12.0,Graduate
1,1,1,1,13,27,1,0,1,0,25,12.042857142857144,12.042857142857144,Graduate
1,1,1,1,1,28,1,0,0,0,19,12.2,13.0,Enrolled
1,1,1,1,1,14,1,0,1,0,19,12.8375,15.5,Graduate
1,1,1,1,23,28,1,0,1,0,24,11.0,11.7,Graduate
1,1,1,1,22,27,1,0,1,0,18,13.5,14.0,Graduate
1,1,1,1,22,27,1,0,1,0,19,12.125,12.714285714285714,Graduate
1,1,1,1,22,27,1,0,1,0,18,12.62857142857143,12.62857142857143,Graduate
1,0,1,1,23,1,1,0,0,0,27,10.666666666666666,11.4,Enrolled
1,1,1,1,1,1,1,0,0,0,19,11.2,11.6,Graduate
1,1,1,1,1,1,1,0,1,0,18,12.666666666666666,11.833333333333334,Dropout
2,1,1,1,22,27,0,0,0,0,34,13.5,0.0,Dropout
1,1,1,1,22,27,1,0,0,0,18,11.666666666666666,11.0,Enrolled
1,1,1,1,22,28,1,0,0,0,18,10.5,12.333333333333334,Enrolled
1,1,1,1,22,28,1,0,0,0,18,14.26875,14.26875,Enrolled
1,1,1,1,23,28,0,0,0,0,20,0.0,0.0,Dropout
1,1,1,1,13,27,1,0,1,0,19,10.5,13.333333333333334,Enrolled
1,1,1,1,22,1,1,0,0,0,21,11.2,10.0,Enrolled
2,0,3,1,13,14,1,0,0,0,26,12.0,14.833333333333334,Graduate
1,1,1,1,1,14,1,0,0,0,27,12.228571428571428,13.2125,Graduate
1,1,1,1,1,28,1,0,0,0,20,11.5,10.75,Graduate
1,1,1,1,13,1,1,0,0,0,18,15.375,16.428571428571427,Graduate
1,1,16,1,1,1,0,0,0,0,23,13.666666666666666,13.5,Enrolled
1,1,12,1,1,5,1,0,0,0,24,12.614285714285714,12.614285714285714,Graduate
1,1,14,1,23,28,1,0,1,0,19,12.2,11.5,Graduate
1,1,1,1,13,28,1,0,0,0,19,11.75,11.0,Graduate
1,1,1,1,13,28,1,0,1,0,19,11.4,10.0,Enrolled
1,1,1,1,22,14,1,0,0,0,18,10.6,10.0,Enrolled
1,0,1,1,1,28,1,0,0,0,22,10.923076923076923,11.454545454545457,Graduate
1,1,1,1,1,14,1,0,0,0,20,12.4,12.4,Graduate
1,1,1,1,13,14,1,0,0,0,25,0.0,0.0,Dropout
1,1,14,1,1,3,1,0,0,0,21,15.833333333333334,15.5,Graduate
1,1,1,1,13,14,1,0,0,0,19,11.8,11.708333333333334,Enrolled
1,1,1,1,1,14,1,0,0,0,18,12.571428571428571,13.666666666666666,Graduate
1,1,1,1,22,27,1,0,0,0,18,12.0,13.25,Graduate
1,1,1,1,3,3,1,1,0,0,19,13.3625,14.444444444444445,Graduate
1,1,1,5,3,3,1,0,1,1,19,15.4,16.0,Graduate
1,1,1,1,22,28,0,0,0,0,18,12.2,11.75,Dropout
1,1,14,1,23,28,1,0,1,0,20,12.818181818181818,13.545454545454543,Graduate
1,1,1,1,1,14,1,0,0,0,19,0.0,0.0,Dropout
1,1,1,1,13,27,1,0,0,0,28,13.394736842105264,13.554736842105264,Graduate
1,1,1,1,22,1,1,0,1,0,20,14.25,11.0,Graduate
1,0,1,1,22,28,1,0,0,0,30,13.444444444444445,14.714285714285714,Dropout
1,1,1,1,1,14,1,0,1,0,19,12.285714285714286,11.7375,Graduate
1,1,1,1,13,14,1,0,0,0,22,11.666666666666666,13.2,Graduate
1,1,1,1,23,28,1,0,0,0,18,12.166666666666666,13.5,Graduate
1,1,1,1,22,27,1,0,0,0,23,10.0,11.0,Dropout
1,1,1,1,1,14,1,0,0,0,18,14.0,15.0,Graduate
1,1,1,1,22,14,1,0,0,0,18,11.833333333333334,12.0,Enrolled
2,1,12,1,22,27,0,1,0,0,50,15.0,0.0,Dropout
1,1,1,14,3,3,1,0,1,1,19,0.0,0.0,Graduate
1,1,1,14,13,28,1,0,0,1,22,10.833333333333334,10.666666666666666,Graduate
1,1,14,14,1,1,1,0,1,1,23,13.142857142857142,14.0,Graduate
1,1,1,1,1,1,0,0,1,0,20,14.4,14.0,Dropout
4,1,12,1,22,27,0,0,0,0,44,0.0,0.0,Dropout
4,1,12,1,22,27,1,1,0,0,49,12.0,11.22222222222222,Graduate
2,0,1,1,22,27,1,1,0,0,46,12.2,12.8,Graduate
1,1,14,1,22,27,0,1,0,0,41,12.333333333333334,11.0,Dropout
1,1,1,1,23,14,1,1,0,0,18,11.8375,12.48125,Graduate
3,0,1,1,22,1,1,1,0,0,43,11.8,14.0,Graduate
4,1,12,1,22,27,0,1,0,0,70,0.0,0.0,Dropout
4,1,12,1,22,28,1,1,0,0,48,0.0,0.0,Dropout
2,1,1,1,22,27,1,1,0,0,41,12.68421052631579,12.384615384615383,Graduate
1,1,1,1,13,14,1,1,0,0,21,12.571428571428571,13.0,Enrolled
1,1,1,14,23,27,0,1,0,1,35,11.25,0.0,Dropout
2,1,12,1,2,1,1,1,0,0,44,14.0,15.5,Graduate
1,1,1,1,3,1,1,1,0,0,18,13.333333333333334,13.5,Dropout
2,0,1,1,22,27,1,1,0,0,45,13.666666666666666,13.666666666666666,Graduate
1,1,1,1,3,1,1,1,0,0,20,10.0,10.8,Enrolled
1,1,14,1,1,28,1,1,0,0,22,12.6,11.714285714285714,Graduate
1,1,1,1,22,28,1,1,0,0,39,17.333333333333332,17.0,Dropout
1,1,14,1,2,2,0,1,0,0,20,13.2,12.0,Enrolled
2,1,12,1,22,14,1,1,0,0,49,14.0,13.666666666666666,Dropout
1,1,4,1,5,5,1,1,0,0,43,13.875,12.5,Dropout
2,0,1,1,22,27,1,1,0,0,32,0.0,0.0,Dropout
1,1,9,1,22,27,1,1,0,0,47,13.11111111111111,14.857142857142858,Graduate
5,0,1,1,22,27,1,1,1,0,37,13.0,13.333333333333334,Dropout
2,0,1,1,13,1,1,1,0,0,41,12.5,12.142857142857142,Graduate
2,1,1,1,22,27,1,1,0,0,60,14.11111111111111,14.23076923076923,Graduate
2,1,1,1,1,14,1,1,0,0,47,14.727272727272728,15.77777777777778,Graduate
1,0,1,1,22,9,0,1,0,0,50,0.0,0.0,Dropout
2,0,12,1,23,28,1,1,0,0,45,0.0,0.0,Dropout
1,1,1,1,22,27,0,1,0,0,45,0.0,0.0,Dropout
2,1,1,1,22,27,1,1,0,0,33,13.5,11.6,Graduate
1,1,1,1,3,3,1,1,0,0,18,13.105714285714283,13.105714285714283,Graduate
2,1,1,1,22,27,1,1,0,0,43,13.5,14.4,Graduate
1,0,1,1,13,27,1,1,0,0,44,11.846153846153848,12.0,Graduate
1,1,7,1,19,26,1,1,0,0,29,0.0,0.0,Dropout
4,1,1,1,2,1,0,1,0,0,53,14.333333333333334,0.0,Dropout
2,0,6,1,22,27,1,1,0,0,37,15.8,17.6,Enrolled
1,1,1,1,23,1,1,1,0,0,18,13.8,12.4,Enrolled
1,1,12,1,23,28,1,1,0,0,35,12.666666666666666,12.0,Dropout
1,1,1,1,13,1,1,1,0,0,23,13.0,12.0,Enrolled
1,1,1,1,13,28,1,1,0,0,22,0.0,0.0,Graduate
1,0,1,1,22,27,0,1,0,0,33,11.0,0.0,Dropout
1,1,3,1,22,18,0,1,0,0,41,0.0,0.0,Dropout
