Marital status,Course,Daytime/evening attendance,Nationality,Mother qualification,Father qualification,Gender,Scholarship holder,International,Age at enrollment,GDP,Target,Country,Latitude,Longitude
1,4,1,1,13,27,0,1,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,22,27,0,0,0,24,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,13,14,0,1,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,23,27,0,1,0,19,3.51,Dropout,Portugal,39.6621648,-8.1353519
2,12,1,1,3,28,0,1,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,13,28,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,1,0,0,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,1,1,0,0,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,28,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,23,28,0,0,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,23,27,0,1,0,21,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,13,14,0,0,0,18,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,1,9,0,0,0,19,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,1,14,0,0,0,19,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,1,14,0,0,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,3,1,0,0,0,34,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,9,9,0,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,22,27,0,0,0,19,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,3,14,0,0,0,26,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,19,24,0,0,0,21,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,13,14,0,1,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,23,28,0,1,0,20,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,1,1,0,0,0,25,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,1,28,0,0,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,26,14,0,0,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,13,28,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,28,0,0,0,20,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,13,14,0,0,0,26,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,1,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,19,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,22,27,0,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,14,0,0,0,19,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,0,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,27,0,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,1,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,2,14,0,0,0,18,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,13,28,0,0,0,18,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,16,1,1,1,28,0,0,0,18,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,7,1,1,13,27,0,0,0,26,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,10,1,1,23,28,0,0,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,22,28,0,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,19,27,0,1,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,27,0,0,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,26,3,0,0,0,40,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,28,0,1,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,3,1,0,0,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,2,7,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,2,0,0,0,19,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,2,1,1,3,3,0,0,0,18,-4.06,Dropout,Portugal,39.6621648,-8.1353519
2,3,0,1,22,27,0,0,0,33,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,3,3,0,0,0,35,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,22,28,0,0,0,26,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,13,14,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,22,27,0,0,0,36,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
4,17,0,1,22,27,0,0,0,39,1.74,Graduate,Portugal,39.6621648,-8.1353519
2,10,1,1,22,27,0,0,0,44,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,3,1,0,0,0,20,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,0,0,24,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,13,14,0,1,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,1,1,0,0,0,19,-3.12,Dropout,Portugal,39.6621648,-8.1353519
2,12,1,1,22,28,0,1,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,0,0,22,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,13,1,0,0,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,0,0,0,24,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,22,27,0,0,0,33,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,22,27,0,1,0,30,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,3,29,0,0,0,26,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,13,28,0,0,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,22,28,0,0,0,19,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,13,28,0,0,0,20,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,13,27,0,1,0,22,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,19,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,22,28,0,1,0,21,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,28,0,1,0,21,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,13,27,0,0,0,19,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,16,1,1,23,27,0,1,0,19,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,0,0,18,-1.7,Dropout,Portugal,39.6621648,-8.1353519
2,3,0,1,22,29,0,0,0,50,-0.92,Graduate,Portugal,39.6621648,-8.1353519
4,17,0,1,23,14,0,1,0,31,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,1,14,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
4,17,0,1,1,27,0,0,0,35,0.79,Graduate,Portugal,39.6621648,-8.1353519
2,6,1,1,23,28,0,0,0,31,-1.7,Dropout,Portugal,39.6621648,-8.1353519
2,3,0,1,22,27,0,0,0,42,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,22,27,0,0,0,34,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,1,0,18,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,3,3,0,1,0,18,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,22,28,0,0,0,21,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
4,12,1,1,23,14,0,1,0,26,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,27,0,0,0,20,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,23,28,0,0,0,19,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,16,1,1,13,14,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,3,4,0,0,0,20,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,19,24,0,0,0,19,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,22,27,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,22,27,0,0,0,28,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,1,14,0,0,0,22,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,3,0,1,22,27,0,1,0,21,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,4,28,0,0,0,21,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,0,0,26,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,18,27,0,0,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,1,1,0,0,0,20,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,1,14,0,0,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,1,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,3,14,0,0,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,23,27,0,1,0,22,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,22,14,0,0,0,18,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,23,27,0,0,0,19,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,1,3,0,1,0,18,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,11,1,1,22,27,0,0,0,20,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,23,27,0,0,0,19,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,11,1,1,13,28,0,0,0,19,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,19,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,2,1,1,1,14,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,1,14,0,0,0,21,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,1,14,0,0,0,27,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,14,0,0,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
4,6,1,1,19,24,0,0,0,25,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,1,0,0,0,24,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,20,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,22,27,0,0,0,26,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,28,0,1,0,20,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,27,0,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,1,0,0,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,13,14,0,0,0,23,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,1,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,0,0,18,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,2,1,0,1,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,1,2,0,0,0,30,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,1,2,0,0,0,29,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,0,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,13,2,0,0,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,23,28,0,0,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,23,2,0,0,0,20,1.74,Enrolled,Portugal,39.6621648,-8.1353519
3,6,1,1,13,1,0,0,0,21,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,13,28,0,0,0,19,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,28,0,1,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,22,27,0,1,0,27,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,23,28,0,1,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,1,0,19,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,1,14,0,0,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,14,0,1,0,20,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,13,27,0,1,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,7,1,0,0,0,19,0.32,Dropout,Portugal,39.6621648,-8.1353519
2,12,1,1,22,27,0,0,0,36,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,3,4,0,0,0,18,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,8,1,1,13,28,0,0,0,18,-1.7,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,13,28,0,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,1,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,13,14,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,22,14,0,1,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,0,1,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,0,0,18,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,1,14,0,0,0,20,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,28,0,1,0,20,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,23,27,0,0,0,20,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,1,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,0,0,18,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,13,27,0,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,13,28,0,0,0,19,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
2,3,0,1,19,24,0,0,0,44,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,23,27,0,0,0,32,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,22,14,0,0,0,22,-1.7,Dropout,Portugal,39.6621648,-8.1353519
2,4,1,1,1,14,0,0,0,36,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,22,27,0,1,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,3,3,0,0,0,20,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,13,14,0,1,0,20,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,3,1,0,0,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,3,1,0,0,0,24,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,1,1,0,0,0,20,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,3,0,1,3,3,0,0,0,27,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,1,28,0,0,0,20,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,10,1,1,19,24,0,1,0,23,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,13,28,0,1,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,22,27,0,1,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,27,0,1,0,20,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,13,28,0,1,0,20,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,23,14,0,0,0,23,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,0,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,19,24,0,0,0,28,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,1,14,0,0,0,21,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,13,1,1,13,14,0,0,0,21,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,19,24,0,0,0,28,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,0,0,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,1,23,14,0,1,0,21,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,0,0,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,1,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,0,0,0,19,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,23,28,0,0,0,20,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,1,14,0,1,0,20,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,1,27,0,1,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,23,14,0,0,0,20,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,1,14,0,0,0,31,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,0,1,0,19,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,28,0,1,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,13,1,0,0,0,23,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,22,27,0,0,0,19,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,3,0,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,27,0,0,0,22,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,16,1,1,3,1,0,0,0,18,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,8,1,1,13,27,0,0,0,27,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,13,1,1,22,28,0,0,0,29,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,1,14,0,0,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,13,28,0,0,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,23,28,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,6,1,1,22,28,0,0,0,20,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,11,1,1,23,28,0,0,0,18,2.02,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,0,0,0,18,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,6,1,1,3,3,0,0,0,28,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,1,0,1,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,22,28,0,0,0,27,1.79,Enrolled,Portugal,39.6621648,-8.1353519
1,1,1,1,3,1,0,0,0,26,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,15,1,1,13,1,0,0,0,18,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,5,5,0,0,0,18,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,1,14,0,0,0,21,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,4,1,0,0,0,18,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
2,3,0,1,19,24,0,0,0,32,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,14,1,1,19,24,0,0,0,28,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,22,14,0,0,0,40,-1.7,Dropout,Portugal,39.6621648,-8.1353519
2,3,0,1,22,27,0,0,0,39,-3.12,Dropout,Portugal,39.6621648,-8.1353519
2,10,1,1,22,27,0,0,0,39,-3.12,Dropout,Portugal,39.6621648,-8.1353519
2,4,1,1,22,14,0,0,0,50,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,16,1,1,1,1,0,0,0,23,1.74,Dropout,Portugal,39.6621648,-8.1353519
4,3,0,1,19,24,0,0,0,48,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,16,1,1,22,27,0,0,0,23,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,22,1,0,1,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,3,14,0,0,0,18,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,10,1,12,3,27,0,0,1,20,0.79,Graduate,Sao Tome e Principe,0.9713095,7.02255
1,6,1,18,1,1,0,1,1,18,1.74,Graduate,Ukrainia,49.4871968,31.2718321
1,13,1,18,5,3,0,0,1,18,-0.92,Dropout,Ukrainia,49.4871968,31.2718321
1,7,1,1,1,1,1,0,0,31,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,13,14,1,0,0,24,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,2,1,1,3,1,1,0,0,24,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,22,27,1,0,0,26,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,8,1,1,3,3,1,0,0,18,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,22,27,1,1,0,19,-1.7,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,13,27,1,0,0,22,0.79,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,4,2,1,0,0,18,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,1,14,1,0,0,20,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,2,1,1,4,4,1,0,0,25,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,3,3,1,0,0,24,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,3,3,1,0,0,27,3.51,Dropout,Portugal,39.6621648,-8.1353519
1,11,1,1,3,14,1,0,0,21,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,13,28,1,0,0,21,1.79,Graduate,Portugal,39.6621648,-8.1353519
1,15,1,1,13,1,1,0,0,19,1.74,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,13,14,1,0,0,28,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,13,14,1,0,0,20,0.32,Enrolled,Portugal,39.6621648,-8.1353519
1,4,1,1,1,14,1,1,0,21,-4.06,Graduate,Portugal,39.6621648,-8.1353519
1,12,1,1,1,1,1,1,0,18,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,13,1,1,1,0,18,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,13,1,1,0,0,20,-4.06,Enrolled,Portugal,39.6621648,-8.1353519
1,7,1,1,1,1,1,0,0,25,-0.92,Enrolled,Portugal,39.6621648,-8.1353519
1,14,1,1,23,14,1,0,0,22,2.02,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,22,27,1,0,0,18,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,9,1,1,13,28,1,0,0,19,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,7,1,1,10,14,1,0,0,19,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,15,1,1,13,1,1,0,0,25,-1.7,Dropout,Portugal,39.6621648,-8.1353519
1,5,1,1,10,10,1,0,0,21,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,1,2,1,0,0,19,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,1,1,1,0,0,20,2.02,Dropout,Portugal,39.6621648,-8.1353519
1,4,1,1,3,2,1,0,0,25,-4.06,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,13,1,1,0,0,20,1.74,Enrolled,Portugal,39.6621648,-8.1353519
1,2,1,1,22,27,1,0,0,18,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,11,1,1,24,29,1,0,0,23,3.51,Enrolled,Portugal,39.6621648,-8.1353519
1,12,1,1,1,3,1,0,0,23,-3.12,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,3,28,1,0,0,21,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,8,1,1,1,1,1,0,0,20,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
1,17,0,1,1,1,1,0,0,25,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,8,1,1,13,28,1,0,0,18,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,1,1,1,0,0,22,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,13,14,1,0,0,27,3.51,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,4,1,1,0,0,25,-0.92,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,19,26,1,0,0,18,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,6,1,1,23,14,1,0,0,20,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,4,1,1,3,4,1,0,0,27,-0.92,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,1,1,1,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,9,1,1,23,27,1,0,0,22,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,7,1,1,13,3,1,0,0,19,1.79,Dropout,Portugal,39.6621648,-8.1353519
1,9,1,1,3,14,1,0,0,20,0.79,Enrolled,Portugal,39.6621648,-8.1353519
1,2,1,1,13,10,1,0,0,19,-3.12,Graduate,Portugal,39.6621648,-8.1353519
2,6,1,1,1,1,1,0,0,29,-3.12,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,3,1,1,0,0,19,-1.7,Graduate,Portugal,39.6621648,-8.1353519
1,17,0,1,13,27,0,1,0,28,-3.12,Enrolled,Portugal,39.6621648,-8.1353519
2,10,1,1,22,27,0,0,0,20,0.32,Graduate,Portugal,39.6621648,-8.1353519
1,5,1,1,22,27,0,0,0,20,1.74,Graduate,Portugal,39.6621648,-8.1353519
1,3,0,1,19,5,0,0,0,31,0.32,Dropout,Portugal,39.6621648,-8.1353519
1,12,1,1,10,1,0,0,0,18,0.79,Graduate,Portugal,39.6621648,-8.1353519
1,14,1,1,1,14,0,0,0,19,3.51,Enrolled,Portugal,39.6621648,-8.1353519
